date,fg_fng_value_z13w,gt_bitcoin_z13w,hr_hash_rate_z13w
2024-10-25 00:00:00+00:00,1.7587675848553546,-0.649601102506284,1.367644222551309
2024-11-01 00:00:00+00:00,1.76066807480784,0.4900685862804245,2.2214829532099776
2024-11-08 00:00:00+00:00,1.3879482183110576,3.102013723336747,0.9286656947219285
2024-11-15 00:00:00+00:00,1.5133821104289138,3.1418359091668084,0.7633793707591368
2024-11-22 00:00:00+00:00,1.5647779120279424,1.7494168671652126,1.9619127128118232
2024-11-29 00:00:00+00:00,1.0525098224492606,1.1201525123885134,0.7097082742993788
2024-12-06 00:00:00+00:00,0.8770979343157476,1.0684027932394489,1.422624084072938
2024-12-13 00:00:00+00:00,0.6869023299967114,0.5732661289546627,1.3769684889827096
2024-12-20 00:00:00+00:00,0.7671777761863411,0.6282048181802363,0.7539620524972971
2024-12-27 00:00:00+00:00,0.13988406275945686,0.08041299483246786,1.1527094819273294
2025-01-03 00:00:00+00:00,-0.390068681626345,-0.3220249951312644,1.5867101222469293
2025-01-10 00:00:00+00:00,-0.8172937893138007,-0.37639002587219406,-0.05157868492628576
2025-01-17 00:00:00+00:00,-1.3749149112361767,-0.5374131747817609,1.3890606930733007
2025-01-24 00:00:00+00:00,0.1935439670396746,0.1292619870702342,0.4840186843194008
2025-01-31 00:00:00+00:00,-0.584687056730446,-0.990100515528618,0.12404795020594529
2025-02-07 00:00:00+00:00,-2.3926323464343113,-0.8723014658520629,2.0475352307782058
2025-02-14 00:00:00+00:00,-2.361725407695647,-1.7064622825017508,0.7021871092722621
2025-02-21 00:00:00+00:00,-1.6687199081850073,-1.6120762042081613,-0.016549167763145013
2025-02-28 00:00:00+00:00,-2.2641604178440575,-0.10419925988937102,-0.48954256267511675
2025-03-07 00:00:00+00:00,-2.0141740475736647,0.6209772922070702,-0.3679492925286201
2025-03-14 00:00:00+00:00,-1.4549029133885252,-0.10442869996999662,1.0675948989740613
2025-03-21 00:00:00+00:00,-0.9430999513333207,-1.398911427975678,-0.32213034383280537
2025-03-28 00:00:00+00:00,-0.6025600748170097,-1.5226393396532252,1.1732688734362466
2025-04-04 00:00:00+00:00,-0.9242555657650363,-0.8693702688264859,1.9281094788679616
2025-04-11 00:00:00+00:00,-0.997418100799018,0.11968757547912831,1.910381930444237
2025-04-18 00:00:00+00:00,-0.4427273385831345,-1.3142854367451096,1.084005810793157
2025-04-25 00:00:00+00:00,0.6656014520219216,-0.9110011771444521,0.40575147124203953
2025-05-02 00:00:00+00:00,1.7201334936883297,-1.1733477577741216,0.2789319038924426
2025-05-09 00:00:00+00:00,1.859864390601587,-0.7271666983928614,0.8906948736095769
2025-05-16 00:00:00+00:00,1.8900738182318264,-0.33189761294752607,0.3808060182659757
2025-05-23 00:00:00+00:00,1.6987096306266933,0.18318003535662725,1.3465875455818723
2025-05-30 00:00:00+00:00,1.2781356650607527,-0.21533781743746974,1.477857400318772
2025-06-06 00:00:00+00:00,0.42696421863853856,-0.8815087854522914,0.17655014848032194
2025-06-13 00:00:00+00:00,0.7465215751784522,-0.43193269103119786,0.6246912630675099
2025-06-20 00:00:00+00:00,0.3335185336576593,-1.1311701616460077,-1.951336437106125
2025-06-27 00:00:00+00:00,0.18783713597927204,-0.5083333511038997,-1.865940666141779
2025-07-04 00:00:00+00:00,0.6815191688905775,-1.063633053953342,-0.24929951155094687
2025-07-11 00:00:00+00:00,0.6973510227327143,1.0161176997396295,1.088891446535694
2025-07-18 00:00:00+00:00,1.3320755206445223,2.491420803552381,0.9728942506001409
2025-07-25 00:00:00+00:00,0.9970508219634867,0.9711334859498434,1.059265364034886
2025-08-01 00:00:00+00:00,0.8555007436320732,0.5040909477969834,-0.14142129471930254
2025-08-08 00:00:00+00:00,-1.0449208914969337,1.6840947236073143,1.668404117787459
2025-08-15 00:00:00+00:00,0.3790690302089931,2.6717833022050277,0.7246966685844335
2025-08-22 00:00:00+00:00,-1.6455248302256131,1.770295509574595,1.3123339809427874
2025-08-29 00:00:00+00:00,-1.6991999611512139,0.8297210337625578,1.879472166721259
2025-09-05 00:00:00+00:00,-1.7707104671452878,0.23378629950601174,1.1606009000781023
2025-09-12 00:00:00+00:00,-1.281302928079657,-0.010897646199018772,1.8062647595905856
2025-09-19 00:00:00+00:00,-0.8983323758635928,-0.28672242180250285,1.0578610902197354
2025-09-26 00:00:00+00:00,-1.6010590241611216,-0.3566345277876324,1.8351404167448075
2025-10-03 00:00:00+00:00,-1.3677152437774087,-0.6539562070770368,1.198928416836205
