ds,btc_close,eth_close,spx_close,btc_volume,eth_volume,btc_open,btc_high,btc_low,eth_open,eth_high,eth_low,m2,fg_fng_value,gt_bitcoin,hr_hash_rate,log_close,ret_1w,ret_4w,rv_4w,rv_8w,rsi_14,rsi_14_lag1,sma_7,sma_21,sma_50,sma_200,bb_width_20,pctb_20,eth_ret_1w,eth_ret_4w,eth_rv_4w,eth_rv_8w,eth_ret_1w_lag1,eth_ret_1w_lag2,eth_ret_1w_lag3,eth_ret_1w_lag4,eth_btc_ratio,spx_ret_1w,spx_ret_4w,spx_ret_1w_lag1,spx_ret_1w_lag2,spx_ret_1w_lag3,m2_chg_4w,m2_chg_13w,m2_chg_4w_lag1,m2_chg_4w_lag2,m2_chg_4w_lag3
2022-10-21,19172.469,1299.9464,3752.75,171612366994,61880447000.0,19053.203,19237.385,18770.97,1283.1881,1305.0813,1260.6667,21431.1,23.0,10.584,276154660.0,9.861231,-0.00068759883,-0.0065074093,0.011840605,0.04076223,33.55406,33.577427,19684.02,21687.398,33844.28,,9737.558,0.2828942,0.001943731,-0.021546414,0.014280199,0.081414685,-0.0266903,0.003411646,-0.00021148991,-0.07551524,0.067802764,0.04626891,0.015987497,-0.015670253,0.014958812,-0.029569974,-0.0022718913,-0.006379615,-0.006389213,-0.0051299906,-0.005300098
2022-10-28,20595.352,1555.4779,3901.06,268712772856,131038620000.0,20287.957,20724.98,20086.068,1514.3231,1568.6339,1493.8711,21290.1,30.0,11.189,247200080.0,9.93282,0.071590066,0.05815506,0.039424315,0.049003538,38.5251,33.55406,19571.762,21253.635,32973.066,23778.326,6402.411,0.45833212,0.1794598,0.15812486,0.09430931,0.10643763,0.001943731,-0.0266903,0.003411646,-0.00021148991,0.07552568,0.03875942,0.084316894,0.04626891,-0.015670253,0.014958812,-0.0031558,-0.010779617,-0.0022718913,-0.006389213,-0.0051299906
2022-11-04,21147.23,1645.0934,3770.55,320197603787,127671990000.0,20208.77,21209.56,20188.02,1531.3976,1661.3347,1529.2684,21342.0,30.0,10.886,236213400.0,9.959264,0.026443552,0.07869482,0.039262027,0.043009892,40.387928,38.5251,19768.14,20875.703,32233.621,23864.773,6396.2163,0.53929144,0.056014318,0.21072754,0.09121046,0.103374794,0.1794598,0.001943731,-0.0266903,0.003411646,0.07779238,-0.034027435,0.035330646,0.03875942,0.04626891,-0.015670253,-0.0040831566,-0.011541739,-0.0031558,-0.0022718913,-0.006389213
2022-11-11,17034.293,1287.2211,3992.93,487411110477,168333720000.0,17583.252,17650.943,16543.482,1298.8824,1302.2953,1211.3296,21378.1,25.0,24.796,268636450.0,9.742984,-0.2162804,-0.118934385,0.12788764,0.085227676,32.48701,40.387928,19444.805,20712.027,31502.912,23931.508,7254.821,-0.0033553264,-0.24531147,-0.007893626,0.17842771,0.119835064,0.056014318,0.1794598,0.001943731,-0.0266903,0.07556645,0.057304386,0.10830528,-0.034027435,0.03875942,0.04626891,-0.0009626753,-0.00951194,-0.0040831566,-0.0031558,-0.0022718913
2022-11-18,16697.777,1212.3003,3965.34,231813207958,78151590000.0,16687.912,16947.059,16564.611,1200.8021,1226.7374,1200.8021,21377.3,23.0,16.329,254016770.0,9.723031,-0.019952929,-0.13819972,0.12678714,0.0852001,31.93652,32.48701,19054.232,20496.129,30764.902,23996.707,8003.6655,0.017759843,-0.05996606,-0.06980342,0.180646,0.11880464,-0.24531147,0.056014318,0.1794598,0.001943731,0.072602496,-0.006933656,0.05510272,0.057304386,-0.034027435,0.03875942,-0.0025103705,-0.009915985,-0.0009626753,-0.0040831566,-0.0031558
2022-11-25,16521.842,1198.9259,4026.12,183342085440,68182876000.0,16602.27,16603.316,16388.404,1203.7994,1203.7994,1174.8234,21381.8,20.0,12.398,236949650.0,9.712439,-0.010592367,-0.22038215,0.109308004,0.08468886,31.634706,31.93652,18622.088,20365.293,30150.473,24061.318,8687.396,0.06544395,-0.011093548,-0.26035675,0.12921289,0.11872026,-0.05996606,-0.24531147,0.056014318,0.1794598,0.072566114,0.015211538,0.031554837,-0.006933656,0.057304386,-0.034027435,0.004307166,-0.007247689,-0.0025103705,-0.0009626753,-0.0040831566
2022-12-02,17088.66,1294.3033,4071.7,161727292489,47384460000.0,16968.684,17088.66,16877.88,1276.3286,1294.3033,1269.2432,21341.7,27.0,11.189,229602380.0,9.74617,0.033731844,-0.21309386,0.111165226,0.086470656,33.805157,31.634706,18322.518,20144.225,29568.203,24129.322,9127.032,0.16900973,0.07654652,-0.23982456,0.13586405,0.12288777,-0.011093548,-0.05996606,-0.24531147,0.056014318,0.07574048,0.011257429,0.0768397,0.015211538,-0.006933656,0.057304386,-1.4056789e-05,-0.0060359645,0.004307166,-0.0025103705,-0.0009626753
2022-12-09,17133.152,1264.2848,3934.38,135641741262,39741970000.0,17232.148,17280.547,17100.836,1281.0773,1290.0554,1260.8187,21409.0,26.0,11.189,284283260.0,9.748771,0.0026002254,0.0057867747,0.023427507,0.086731695,33.98233,33.805157,18031.188,19967.883,28894.422,24196.654,9150.696,0.2052273,-0.023466013,-0.017979106,0.05787402,0.122806616,0.07654652,-0.011093548,-0.05996606,-0.24531147,0.07379172,-0.034307312,-0.014772001,0.011257429,0.015211538,-0.006933656,0.0014454044,-0.0060817082,-1.4056789e-05,0.004307166,-0.0025103705
2022-12-16,16647.484,1168.2594,3852.36,143612130544,43770085000.0,17364.547,17505.525,16584.701,1266.4606,1278.157,1162.1757,21407.0,29.0,12.096,221298350.0,9.720015,-0.028756203,-0.003016501,0.026340343,0.08667731,32.945724,33.98233,17467.205,19678.955,28301.242,24261.787,8764.167,0.17764352,-0.07899163,-0.037004676,0.06436984,0.12562065,-0.023466013,0.07654652,-0.011093548,-0.05996606,0.07017633,-0.021067305,-0.028905649,-0.034307312,0.011257429,0.015211538,0.0013893242,-0.0060038166,0.0014454044,-1.4056789e-05,0.004307166
2022-12-23,16796.953,1220.1594,3844.82,111984891260,34406416000.0,16829.645,16905.219,16794.459,1218.0793,1226.9988,1215.9949,21420.0,27.0,10.886,237324220.0,9.728952,0.008938392,0.016514258,0.025711427,0.08003833,33.616867,32.945724,16845.738,19345.256,27806.023,24325.744,8294.463,0.21654594,0.043466575,0.01755545,0.06943101,0.10295928,-0.07899163,-0.023466013,0.07654652,-0.011093548,0.07264171,-0.0019591697,-0.046076357,-0.021067305,-0.034307312,0.011257429,0.0017865661,-0.0027886536,0.0013893242,0.0014454044,-1.4056789e-05
2022-12-30,16602.586,1199.2328,3839.5,96443668503,27122074000.0,16641.33,16643.428,16408.475,1201.5696,1202.0347,1187.4625,21394.5,28.0,11.189,277757250.0,9.717314,-0.011639046,-0.028856631,0.016741827,0.07760422,33.152184,33.616867,16784.064,19026.84,27276.082,24389.459,6959.88,0.19030288,-0.017299516,-0.076290585,0.050079554,0.09728011,0.043466575,-0.07899163,-0.023466013,0.07654652,0.07223169,-0.0013846558,-0.05871844,-0.0019591697,-0.021067305,-0.034307312,0.0024740298,0.0017324125,0.0017865661,0.0013893242,0.0014454044
2023-01-06,16951.969,1269.379,3895.08,93012567391,27960375000.0,16836.473,16991.994,16716.422,1250.459,1273.2203,1240.9475,21364.4,26.0,10.76,266083700.0,9.738139,0.020825515,-0.010631342,0.021967607,0.02113888,34.894318,33.152184,16820.379,18672.037,26885.975,24454.713,6837.757,0.26457298,0.056845818,0.004021248,0.062331636,0.05576021,-0.017299516,0.043466575,-0.07899163,-0.023466013,0.07488092,0.014372089,-0.010039041,-0.0013846558,-0.0019591697,-0.021067305,-0.0020832361,-0.0030378683,0.0024740298,0.0017865661,0.0013893242
2023-01-13,19909.574,1451.6149,3999.09,134485323089,46110160000.0,18868.906,19964.322,18753.164,1417.9462,1461.6727,1404.0239,21417.2,31.0,14.278,269473280.0,9.898956,0.16081676,0.17894162,0.078541,0.05943316,47.39295,34.894318,17304.34,18625.943,26528.48,24534.457,6771.3228,0.7016349,0.1341488,0.21716169,0.062252622,0.067751296,0.056845818,-0.017299516,0.043466575,-0.07899163,0.07291039,0.02635262,0.03738088,0.014372089,-0.0013846558,-0.0019591697,0.00047647965,0.0008645385,-0.0020832361,0.0024740298,0.0017865661
2023-01-20,22676.553,1659.7542,3972.61,190016297592,63589600000.0,21085.373,22692.357,20919.127,1552.3737,1659.8857,1544.9178,21327.8,51.0,13.864,270951580.0,10.029087,0.13013074,0.30013397,0.08335688,0.0685392,55.918953,47.39295,18102.61,18741.016,26151.992,24627.719,7629.6035,1.0238771,0.13399285,0.30768797,0.07260105,0.07634213,0.1341488,0.056845818,-0.017299516,0.043466575,0.07319252,-0.0066435207,0.03269653,0.02635262,0.014372089,-0.0013846558,-0.0043043885,-0.0048200977,0.00047647965,-0.0020832361,0.0024740298
2023-01-27,23078.729,1598.1565,4070.56,192538976558,59940774000.0,23030.717,23417.72,22654.594,1603.0801,1617.0009,1565.245,21182.7,55.0,12.416,287769280.0,10.046667,0.017579878,0.3293529,0.07398302,0.06897265,57.00956,55.918953,18951.979,18889.062,25765.408,24722.621,8260.767,1.0222604,-0.037818715,0.28716877,0.08163989,0.07931127,0.13399285,0.1341488,0.056845818,-0.017299516,0.06924803,0.02435726,0.058438446,-0.0066435207,0.02635262,0.014372089,-0.009899741,-0.005044598,-0.0043043885,0.00047647965,-0.0020832361
2023-02-03,23449.322,1664.7456,4136.48,178013298264,57215123000.0,23469.412,23678.104,23279.955,1642.9047,1670.6969,1634.2234,21091.7,60.0,12.623,283641150.0,10.062597,0.015930243,0.32445762,0.07536727,0.06816365,58.03976,57.00956,19923.67,18987.545,25433.775,24814.684,9235.676,0.9873523,0.04082155,0.2711445,0.08299962,0.07675737,-0.037818715,0.13399285,0.1341488,0.056845818,0.070993334,0.016064584,0.060130943,0.02435726,-0.0066435207,0.02635262,-0.012764225,-0.011728048,-0.009899741,-0.0043043885,0.00047647965
2023-02-10,21651.184,1514.8691,4090.46,171238878693,54448595000.0,21819.006,21941.186,21539.393,1546.5966,1553.3257,1504.8345,21162.7,48.0,12.002,287553470.0,9.982816,-0.07978147,0.08385939,0.0858367,0.07721951,51.581,58.03976,20617.13,19077.004,25082.516,24897.492,9545.355,0.77083457,-0.09434326,0.04265242,0.09915742,0.08011548,0.04082155,-0.037818715,0.13399285,0.1341488,0.06996704,-0.011187756,0.022590566,0.016064584,0.02435726,-0.0066435207,-0.011882973,-0.010075732,-0.012764225,-0.009899741,-0.0043043885
2023-02-17,24565.602,1694.7833,4079.09,198047040586,61519475000.0,23621.283,24924.041,23460.756,1640.2802,1716.7819,1636.1738,21097.8,61.0,13.037,348419070.0,10.109102,0.12628703,0.08001568,0.084213406,0.08296067,59.456196,51.581,21754.705,19327.857,24791.074,24993.8,10740.654,0.9881397,0.11222584,0.020885412,0.09033806,0.085002184,-0.09434326,0.04082155,-0.037818715,0.13399285,0.068990104,-0.0027834778,0.02645061,-0.011187756,0.016064584,0.02435726,-0.010784047,-0.013074617,-0.011882973,-0.012764225,-0.009899741
2023-02-24,23198.127,1608.3732,3970.04,192908013890,55987550000.0,23946.008,24103.705,23007.072,1650.8951,1661.0913,1583.1478,21088.6,53.0,11.381,262774160.0,10.0518265,-0.057275612,0.0051601906,0.092810035,0.088961616,54.94083,59.456196,22647.014,19507.207,24479.139,25083.395,11287.416,0.8271698,-0.052331686,0.00637244,0.09289805,0.08923579,0.11222584,-0.09434326,0.04082155,-0.037818715,0.069332026,-0.027097765,-0.025004417,-0.0027834778,-0.011187756,0.016064584,-0.0044423044,-0.013712597,-0.010784047,-0.011882973,-0.012764225
2023-03-03,22362.68,1569.1676,4045.64,147053027661,49654194000.0,23476.633,23479.348,22213.238,1647.5577,1648.4753,1552.4515,21086.0,50.0,12.209,308191420.0,10.015149,-0.036678057,-0.04744811,0.09376645,0.09312538,52.326263,54.94083,22997.457,19641.295,24090.37,25166.367,11565.924,0.7333236,-0.024677925,-0.059127033,0.08938474,0.091238,-0.052331686,0.11222584,-0.09434326,0.04082155,0.07016903,0.018863551,-0.022205448,-0.027097765,-0.0027834778,-0.011187756,-0.00027024848,-0.011981239,-0.0044423044,-0.010784047,-0.011882973
2023-03-10,20187.244,1429.1581,3861.59,157081157295,50762564000.0,20367.002,20370.596,19628.254,1438.7601,1438.7601,1378.5254,21134.5,34.0,15.313,291564670.0,9.9128065,-0.10234256,-0.070009194,0.09970434,0.08854872,46.16551,52.326263,22641.842,19688.99,23607.139,25235.41,11565.216,0.5408491,-0.09345977,-0.058243543,0.089123316,0.08831597,-0.024677925,-0.052331686,0.11222584,-0.09434326,0.070795104,-0.046560694,-0.057578385,0.018863551,-0.027097765,-0.0027834778,-0.0013325332,-0.012821711,-0.00027024848,-0.0044423044,-0.010784047
2023-03-17,27423.93,1792.4851,3916.64,291799941081,92817060000.0,25055.123,27787.812,24955.17,1677.2968,1799.344,1667.1318,21130.6,51.0,16.141,290105700.0,10.219172,0.30636504,0.11006883,0.18791002,0.13486455,62.136017,46.16551,23262.584,20081.916,23229.984,25335.81,13460.483,1.0473566,0.22651747,0.056048084,0.14446124,0.11164011,-0.09345977,-0.024677925,-0.052331686,0.11222584,0.06536208,0.014155078,-0.04063983,-0.046560694,0.018863551,-0.027097765,0.0015546645,-0.012911664,-0.0013325332,-0.00027024848,-0.0044423044
2023-03-24,27493.285,1752.0448,3970.99,237951472709,75636080000.0,28324.111,28388.438,27039.266,1815.8198,1819.9353,1730.3495,20992.2,61.0,16.348,377232900.0,10.221697,0.0025258202,0.16987026,0.18117324,0.13506798,62.2516,62.136017,23840.293,20410.389,22934.098,25433.34,15002.104,0.9745826,-0.022819422,0.08556035,0.1406467,0.11085284,0.22651747,-0.09345977,-0.024677925,-0.052331686,0.06372628,0.013781316,0.00023925137,0.014155078,-0.046560694,0.018863551,-0.00457119,-0.01997199,0.0015546645,-0.0013325332,-0.00027024848
2023-03-31,28478.484,1822.0221,4109.31,125355488197,58547320000.0,28032.262,28639.896,27583.715,1793.6201,1844.6774,1783.1422,20865.5,63.0,13.864,360932700.0,10.256905,0.03520707,0.24175538,0.17413409,0.13511863,63.935673,62.2516,24815.621,20759.496,22692.598,25532.86,16293.45,0.96231633,0.039163362,0.14940163,0.13725787,0.11079169,-0.022819422,0.22651747,-0.09345977,-0.024677925,0.0639789,0.034239713,0.015615414,0.013781316,0.014155078,-0.046560694,-0.010457176,-0.024725981,-0.00457119,0.0015546645,-0.0013325332
2023-04-07,27925.86,1865.6361,4105.02,99753957949,58736870000.0,28038.967,28111.594,27794.031,1872.7341,1882.2992,1845.9939,20924.5,64.0,12.209,338032930.0,10.2373085,-0.01959575,0.3245022,0.15183768,0.1300779,62.257843,63.935673,25295.658,21278.143,22456.309,25632.27,16911.568,0.87954485,0.023655146,0.26651657,0.10979748,0.102245495,0.039163362,-0.022819422,0.22651747,-0.09345977,0.066806756,-0.0010445256,0.06113158,0.034239713,0.013781316,0.014155078,-0.00993636,-0.020590328,-0.010457176,-0.00457119,0.0015546645
2023-04-14,30485.7,2101.6355,4137.64,119751884450,68490980000.0,30409.562,31005.607,30044.498,2013.9307,2126.3167,2011.5033,21020.8,68.0,15.313,338032930.0,10.325013,0.08770458,0.10584172,0.04662398,0.12674731,66.62673,62.257843,26336.74,21934.71,22293.826,25741.229,18020.752,0.95948946,0.11911378,0.15911287,0.05908448,0.10310042,0.023655146,0.039163362,-0.022819422,0.22651747,0.068938404,0.00791499,0.054891493,-0.0010445256,0.034239713,0.013781316,-0.0051962556,-0.018508488,-0.00993636,-0.010457176,-0.00457119
2023-04-21,27276.91,1849.9999,4133.52,128819648164,71865650000.0,28249.23,28349.969,27177.365,1943.4099,1955.6492,1827.789,20942.3,50.0,14.071,351118500.0,10.213796,-0.11121713,-0.007901236,0.08498876,0.13314377,57.622448,66.62673,27038.773,22446.857,22118.545,25826.89,17888.256,0.7550357,-0.12753028,0.05440201,0.10296521,0.1141874,0.11911378,0.023655146,0.039163362,-0.022819422,0.067822926,-0.0009962611,0.04011392,0.00791499,-0.0010445256,0.034239713,-0.0023770733,-0.018075,-0.0051962556,-0.00993636,-0.010457176
2023-04-28,29340.262,1892.5128,4169.48,137899994836,66749972000.0,29481.014,29572.791,28929.61,1909.2731,1923.1992,1876.2919,20660.0,64.0,12.209,314795900.0,10.2867155,0.07292013,0.029811826,0.09226862,0.13208415,61.24905,57.622448,28346.348,23030.266,22119.69,25911.555,18012.39,0.83394456,0.022719907,0.037958555,0.101927444,0.112909086,-0.12753028,0.11911378,0.023655146,0.039163362,0.06450225,0.008661974,0.014536178,-0.0009962611,0.00791499,-0.0010445256,-0.009848793,-0.024675798,-0.0023770733,-0.0051962556,-0.00993636
2023-05-05,29534.385,1995.0609,4136.25,113011575658,51881950000.0,28851.48,29668.908,28845.51,1877.8331,1998.4136,1876.9467,20621.9,61.0,11.588,283977800.0,10.29331,0.0065944768,0.05600205,0.09062398,0.1211927,61.582157,61.24905,28647.84,23620.8,22126.361,26004.334,17674.016,0.8148644,0.052769102,0.06707251,0.10428831,0.10265535,0.022719907,-0.12753028,0.11911378,0.023655146,0.06755045,-0.008001743,0.0075789606,0.008661974,-0.0009962611,0.00791499,-0.014461516,-0.022274164,-0.009848793,-0.0023770733,-0.0051962556
2023-05-12,26804.99,1808.0198,4124.08,117160688074,59878380000.0,26987.662,27055.646,25878.43,1795.1766,1812.4249,1742.4038,20686.4,49.0,12.209,360341570.0,10.196343,-0.09696709,-0.12866962,0.08754757,0.07210069,54.489777,61.582157,28549.514,24104.492,22089.91,26079.28,16480.355,0.6416912,-0.09844238,-0.15048365,0.088683546,0.081107065,0.052769102,0.022719907,-0.12753028,0.11911378,0.067450866,-0.0029465966,-0.0032826264,-0.008001743,0.008661974,-0.0009962611,-0.015908053,-0.02250658,-0.014461516,-0.009848793,-0.0023770733
2023-05-19,26890.129,1812.5895,4191.98,88781429998,38525088000.0,26826.754,27128.62,26700.21,1800.9944,1826.1942,1797.4344,20681.8,48.0,10.347,369469380.0,10.199514,0.003171191,-0.014281298,0.07005359,0.072107926,54.665173,54.489777,28322.605,24585.12,22033.625,26161.076,14830.96,0.6285071,0.002524274,-0.020429099,0.0655584,0.0805332,-0.09844238,0.052769102,0.022719907,-0.12753028,0.06740724,0.016330188,0.014043822,-0.0029465966,-0.008001743,0.008661974,-0.012438939,-0.019717695,-0.015908053,-0.014461516,-0.009848793
2023-05-26,26719.291,1828.6897,4205.45,83308148266,36568064000.0,26474.182,26916.67,26343.95,1805.7255,1837.8658,1798.406,20662.7,49.0,9.933,371932480.0,10.193141,-0.0063734497,-0.09357488,0.0493549,0.070458956,54.213673,54.665173,28150.238,25066.867,21986.334,26245.32,12811.911,0.59730625,0.0088432245,-0.03430578,0.06394225,0.07936013,0.002524274,-0.09844238,0.052769102,0.022719907,0.0684408,0.0032081783,0.008590027,0.016330188,-0.0029465966,-0.008001743,0.00013068732,-0.020195745,-0.012438939,-0.015908053,-0.014461516
2023-06-02,27249.59,1907.2566,4282.37,96042392503,38546747000.0,26824.557,27303.861,26574.645,1862.4237,1910.2784,1851.9647,20721.3,50.0,9.933,417687140.0,10.212793,0.019652655,-0.0805167,0.05234115,0.0708989,55.44387,54.213673,27687.938,25557.23,22121.896,26328.979,11767.528,0.6198193,0.04206617,-0.04500871,0.06065914,0.080389254,0.0088432245,0.002524274,-0.09844238,0.052769102,0.06999212,0.018125273,0.034717042,0.0032081783,0.016330188,-0.0029465966,0.004820118,-0.017295836,0.00013068732,-0.012438939,-0.015908053
2023-06-09,26480.375,1840.2252,4298.86,103639894144,42237090000.0,26505.924,26770.29,26339.314,1846.0779,1854.825,1828.5446,20823.8,50.0,9.748,392218400.0,10.184159,-0.028634576,-0.01218418,0.020163743,0.060838863,53.210564,55.44387,27574.146,25870.125,22226.871,26402.064,11392.367,0.53955024,-0.035777904,0.017655766,0.031917937,0.065666296,0.04206617,0.0088432245,0.002524274,-0.09844238,0.06949393,0.0038432174,0.041506857,0.018125273,0.0032081783,0.016330188,0.006642045,-0.014701081,0.004820118,0.00013068732,-0.012438939
2023-06-16,26327.463,1716.6688,4409.59,102854656415,48665616000.0,25575.283,26463.174,25245.357,1665.4106,1727.2896,1653.1709,20750.3,47.0,11.211,398160220.0,10.178368,-0.005791282,-0.021146653,0.01973601,0.04765492,52.75564,53.210564,27143.746,26043.979,22368.033,26481.83,11049.095,0.5122383,-0.06950229,-0.05437079,0.049055565,0.053794663,-0.035777904,0.04206617,0.0088432245,0.002524274,0.06520449,0.02543184,0.05060851,0.0038432174,0.018125273,0.0032081783,0.0033120909,-0.017997596,0.006642045,0.004820118,0.00013068732
2023-06-23,30695.469,1892.862,4348.33,133810308903,49576510000.0,29896.383,31389.54,29845.215,1872.5408,1932.5316,1865.192,20718.4,65.0,13.648,356522560.0,10.33187,0.15350243,0.13872923,0.0816318,0.069738925,62.593796,52.75564,27309.615,26406.68,22547.32,26583.268,11428.61,0.86232936,0.09770432,0.034490302,0.07556218,0.0654505,-0.06950229,-0.035777904,0.04206617,0.0088432245,0.061665848,-0.013989798,0.03341053,0.02543184,0.0038432174,0.018125273,0.0026956787,-0.01304294,0.0033120909,0.006642045,0.004820118
2023-06-30,30477.252,1933.189,4450.38,111912969348,53977140000.0,30441.354,31256.863,29600.275,1852.0084,1945.2743,1831.281,20646.6,56.0,13.891,397786600.0,10.324736,-0.007134478,0.1119421,0.08432994,0.06988098,61.9003,62.593796,27834.225,26741.344,22740.139,26687.664,10956.479,0.8177481,0.021080952,0.013505083,0.07315639,0.06270355,0.09770432,-0.06950229,-0.035777904,0.04206617,0.063430555,0.023197578,0.038482837,-0.013989798,0.02543184,0.0038432174,-0.0036049862,-0.010491002,0.0026956787,0.0033120909,0.006642045
2023-07-07,30342.266,1870.6025,4398.95,94698350019,46430690000.0,29907.998,30434.645,29777.285,1847.5126,1876.9633,1832.0254,20744.8,55.0,11.211,349951500.0,10.320297,-0.0044389223,0.13613775,0.079652935,0.057325415,61.446774,61.9003,28327.387,27155.205,22892.684,26787.61,11094.868,0.7755852,-0.032910362,0.016372627,0.07265715,0.0519528,0.021080952,0.09770432,-0.06950229,-0.035777904,0.06165006,-0.011623539,0.02301608,0.023197578,-0.013989798,0.02543184,-0.003793736,-0.008588019,-0.0036049862,0.0026956787,0.0033120909
2023-07-14,30334.068,1939.347,4505.42,101802396623,48054880000.0,31474.72,31582.254,29966.387,2005.6862,2026.205,1901.3612,20757.5,60.0,13.891,369831580.0,10.320026,-0.00027019647,0.14165884,0.07877578,0.05744389,61.417347,61.446774,28843.783,27429.893,23023.273,26887.477,10710.716,0.7513919,0.03609075,0.12196566,0.053719237,0.053135183,-0.032910362,0.021080952,0.09770432,-0.06950229,0.06393297,0.02391518,0.02149942,-0.011623539,0.023197578,-0.013989798,0.00034698294,-0.012525689,-0.003793736,-0.0036049862,0.0026956787
2023-07-21,29908.744,1892.0801,4536.34,80663885320,39255667000.0,29805.111,30045.998,29733.852,1891.5813,1905.3862,1885.2963,20747.1,50.0,10.967,343032200.0,10.305906,-0.014120566,-0.025964161,0.00581761,0.057920236,59.816605,61.417347,29223.662,27749.447,23155.662,26986.111,9653.226,0.6957853,-0.024674548,-0.00041320708,0.033856712,0.054405935,0.03609075,-0.032910362,0.021080952,0.09770432,0.06326177,0.006839386,0.042328604,0.02391518,-0.011623539,0.023197578,0.0013852421,-0.009320849,0.00034698294,-0.003793736,-0.0036049862
2023-07-28,29319.246,1874.7449,4582.23,78242844660,32963527000.0,29212.164,29521.514,29125.846,1860.7025,1881.4573,1857.049,20634.9,52.0,10.723,364175600.0,10.285999,-0.01990672,-0.038736403,0.008950189,0.05905559,57.57673,59.816605,29629.215,28080.71,23253.99,27091.45,6280.8247,0.6343552,-0.009204212,-0.03069837,0.030787375,0.052295044,-0.024674548,0.03609075,-0.032910362,0.021080952,0.06394246,0.01006529,0.029196316,0.006839386,0.02391518,-0.011623539,-0.0005666793,-0.0012149081,0.0013852421,0.00034698294,-0.003793736
2023-08-04,29074.092,1827.7129,4478.03,89119058191,34547120000.0,29174.383,29302.078,28885.336,1834.8905,1847.9122,1817.4138,20676.9,54.0,10.967,392789440.0,10.277603,-0.008396702,-0.042694185,0.008377492,0.057621825,56.627068,57.57673,30021.592,28503.895,23417.92,27195.79,6221.3315,0.5829724,-0.025407184,-0.023195194,0.028908556,0.05146427,-0.009204212,-0.024674548,0.03609075,-0.032910362,0.06286397,-0.023002606,0.01781725,0.01006529,0.006839386,0.02391518,-0.0032731094,0.0026670676,-0.0005666793,0.0013852421,0.00034698294
2023-08-11,29397.715,1847.1244,4464.05,85496932613,30463594000.0,29424.902,29517.773,29253.518,1850.7417,1855.066,1839.5692,20731.6,51.0,10.479,393261300.0,10.288672,0.011069483,-0.031354506,0.013452753,0.05719828,57.620777,56.627068,29836.197,28597.885,23600.674,27301.17,6179.948,0.6204865,0.010564647,-0.048721295,0.016904106,0.04335282,-0.025407184,-0.009204212,-0.024674548,0.03609075,0.062832244,-0.0031267877,-0.0092247175,-0.023002606,0.01006529,0.006839386,-0.0012477417,0.0021850104,-0.0032731094,-0.0005666793,0.0013852421
2023-08-18,26049.557,1660.9451,4369.71,110274505915,42743160000.0,26636.078,26808.195,25668.922,1682.0385,1698.1243,1644.9309,20711.3,37.0,17.303,406283230.0,10.167756,-0.120916195,-0.13815014,0.05898779,0.041599147,45.903282,57.620777,29203.67,28529.135,23722.27,27391.55,6604.9897,0.124206625,-0.10624329,-0.13029003,0.051269278,0.043806307,0.010564647,-0.025407184,-0.009204212,-0.024674548,0.06376097,-0.021359745,-0.03742385,-0.0031267877,-0.023002606,0.01006529,-0.0017255424,0.0014263749,-0.0012477417,-0.0032731094,-0.0005666793
2023-08-25,26047.668,1652.935,4405.71,89806245757,38991557000.0,26163.68,26248.104,25786.812,1660.2699,1671.9707,1635.9674,20650.8,39.0,11.211,373269200.0,10.167684,-7.250566e-05,-0.11831592,0.06141147,0.041996658,45.89761,45.903282,28590.156,28413.383,23815.6,27478.486,6954.4453,0.1563219,-0.0048342277,-0.12592006,0.051974922,0.041543715,-0.10624329,0.010564647,-0.025407184,-0.009204212,0.063458085,0.008204781,-0.039284356,-0.021359745,-0.0031267877,-0.023002606,0.0007705392,-0.000575917,-0.0017255424,-0.0012477417,-0.0032731094
2023-09-01,25800.725,1628.4912,4515.77,107047301712,38929388000.0,25934.021,26125.87,25362.61,1645.5813,1653.5317,1603.0342,20622.6,40.0,11.698,398153800.0,10.158158,-0.009525666,-0.119444884,0.06128413,0.041771684,45.112984,45.89761,27942.535,28312.186,23936.164,27561.184,7054.3784,0.15939096,-0.014898582,-0.11541145,0.052645463,0.04120459,-0.0048342277,-0.10624329,0.010564647,-0.025407184,0.06311804,0.024674302,0.00839255,0.008204781,-0.021359745,-0.0031267877,-0.002626119,-0.004763215,0.0007705392,-0.0017255424,-0.0012477417
2023-09-08,25905.654,1636.1378,4457.49,75496655969,28894114000.0,26245.209,26414.006,25677.48,1647.8076,1657.1364,1617.7965,20706.5,46.0,10.723,358011800.0,10.162216,0.0040586805,-0.1264557,0.059805747,0.04209452,45.539017,45.112984,27370.666,28094.088,24068.324,27646.688,7308.112,0.1949564,0.0046845265,-0.12129157,0.051241282,0.036630508,-0.014898582,-0.0048342277,-0.10624329,0.010564647,0.06315756,-0.01298984,-0.001470502,0.024674302,0.008204781,-0.021359745,-0.0012107121,-0.0056329775,-0.002626119,0.0007705392,-0.0017255424
